model,dataset_size,test_size,param_id,colsample_bytree,learning_rate,max_depth,n_estimators,subsample,accuracy,precision,recall,f1,roc_auc
XGBoost,2000,0.3,32,0.8,0.1,8,300,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9991777777777777
XGBoost,2000,0.3,33,0.8,0.1,8,300,1.0,0.985,0.98989898989899,0.98,0.9849246231155779,0.9991666666666668
XGBoost,2000,0.3,34,0.8,0.1,8,500,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9991777777777777
XGBoost,2000,0.3,35,0.8,0.1,8,500,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9991
XGBoost,2000,0.3,36,1.0,0.05,4,100,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9989222222222223
XGBoost,2000,0.3,37,1.0,0.05,4,100,1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9988777777777778
XGBoost,2000,0.3,38,1.0,0.05,4,300,0.8,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9989333333333333
XGBoost,2000,0.3,39,1.0,0.05,4,300,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9990111111111112
XGBoost,2000,0.3,40,1.0,0.05,4,500,0.8,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9987555555555556
XGBoost,2000,0.3,41,1.0,0.05,4,500,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9989222222222223
XGBoost,2000,0.3,42,1.0,0.05,6,100,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9990111111111111
XGBoost,2000,0.3,43,1.0,0.05,6,100,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9989
XGBoost,2000,0.3,44,1.0,0.05,6,300,0.8,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9989222222222222
XGBoost,2000,0.3,45,1.0,0.05,6,300,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9986555555555555
XGBoost,2000,0.3,46,1.0,0.05,6,500,0.8,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9988555555555556
XGBoost,2000,0.3,47,1.0,0.05,6,500,1.0,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9986666666666666
XGBoost,2000,0.3,48,1.0,0.05,8,100,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9990222222222221
XGBoost,2000,0.3,49,1.0,0.05,8,100,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9987999999999999
XGBoost,2000,0.3,50,1.0,0.05,8,300,0.8,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9989888888888888
XGBoost,2000,0.3,51,1.0,0.05,8,300,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9988888888888889
XGBoost,2000,0.3,52,1.0,0.05,8,500,0.8,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9988222222222223
XGBoost,2000,0.3,53,1.0,0.05,8,500,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9987555555555555
XGBoost,2000,0.3,54,1.0,0.1,4,100,0.8,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9988888888888889
XGBoost,2000,0.3,55,1.0,0.1,4,100,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9990777777777777
XGBoost,2000,0.3,56,1.0,0.1,4,300,0.8,0.9833333333333333,0.9865771812080537,0.98,0.9832775919732442,0.9985222222222222
XGBoost,2000,0.3,57,1.0,0.1,4,300,1.0,0.9866666666666667,0.9834437086092715,0.99,0.9867109634551495,0.9989222222222222
XGBoost,2000,0.3,58,1.0,0.1,4,500,0.8,0.9816666666666667,0.9832775919732442,0.98,0.9816360601001669,0.9985777777777778
XGBoost,2000,0.3,59,1.0,0.1,4,500,1.0,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9988777777777778
XGBoost,2000,0.3,60,1.0,0.1,6,100,0.8,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9991888888888889
XGBoost,2000,0.3,61,1.0,0.1,6,100,1.0,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9988555555555556
XGBoost,2000,0.3,62,1.0,0.1,6,300,0.8,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9990666666666665
XGBoost,2000,0.3,63,1.0,0.1,6,300,1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9987444444444444
XGBoost,2000,0.3,64,1.0,0.1,6,500,0.8,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9990666666666667
XGBoost,2000,0.3,65,1.0,0.1,6,500,1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9987666666666667
XGBoost,2000,0.3,66,1.0,0.1,8,100,0.8,0.9883333333333333,0.9899665551839465,0.9866666666666667,0.988313856427379,0.9990555555555556
XGBoost,2000,0.3,67,1.0,0.1,8,100,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9989333333333333
XGBoost,2000,0.3,68,1.0,0.1,8,300,0.8,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9990222222222221
XGBoost,2000,0.3,69,1.0,0.1,8,300,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9987777777777778
XGBoost,2000,0.3,70,1.0,0.1,8,500,0.8,0.9866666666666667,0.9899328859060402,0.9833333333333333,0.9866220735785953,0.9990555555555556
XGBoost,2000,0.3,71,1.0,0.1,8,500,1.0,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9987777777777778
XGBoost,full,0.2,0,0.8,0.05,4,100,0.8,0.98625,0.9874686716791979,0.985,0.986232790988736,0.9986484375
XGBoost,full,0.2,1,0.8,0.05,4,100,1.0,0.9875,0.9875,0.9875,0.9875,0.9985882812499999
XGBoost,full,0.2,2,0.8,0.05,4,300,0.8,0.99125,0.99125,0.99125,0.99125,0.99958125
XGBoost,full,0.2,3,0.8,0.05,4,300,1.0,0.99125,0.99125,0.99125,0.99125,0.9995281250000001
XGBoost,full,0.2,4,0.8,0.05,4,500,0.8,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9996562499999999
XGBoost,full,0.2,5,0.8,0.05,4,500,1.0,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9995546875
XGBoost,full,0.2,6,0.8,0.05,6,100,0.8,0.9875,0.9875,0.9875,0.9875,0.99919375
XGBoost,full,0.2,7,0.8,0.05,6,100,1.0,0.9875,0.9875,0.9875,0.9875,0.9991953124999999
XGBoost,full,0.2,8,0.8,0.05,6,300,0.8,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9996140625000001
XGBoost,full,0.2,9,0.8,0.05,6,300,1.0,0.9925,0.9925,0.9925,0.9925,0.9995609375
XGBoost,full,0.2,10,0.8,0.05,6,500,0.8,0.9925,0.9925,0.9925,0.9925,0.9996265624999999
XGBoost,full,0.2,11,0.8,0.05,6,500,1.0,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9995625
XGBoost,full,0.2,12,0.8,0.05,8,100,0.8,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9993
XGBoost,full,0.2,13,0.8,0.05,8,100,1.0,0.99,0.99,0.99,0.99,0.9993125
XGBoost,full,0.2,14,0.8,0.05,8,300,0.8,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995999999999999
XGBoost,full,0.2,15,0.8,0.05,8,300,1.0,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999625
XGBoost,full,0.2,16,0.8,0.05,8,500,0.8,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9996468749999999
XGBoost,full,0.2,17,0.8,0.05,8,500,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9996093749999999
XGBoost,full,0.2,18,0.8,0.1,4,100,0.8,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.999403125
XGBoost,full,0.2,19,0.8,0.1,4,100,1.0,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9994390625
XGBoost,full,0.2,20,0.8,0.1,4,300,0.8,0.9925,0.9925,0.9925,0.9925,0.9996125
XGBoost,full,0.2,21,0.8,0.1,4,300,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995359375
XGBoost,full,0.2,22,0.8,0.1,4,500,0.8,0.993125,0.9925093632958801,0.99375,0.9931292941911305,0.999609375
XGBoost,full,0.2,23,0.8,0.1,4,500,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995109375000001
XGBoost,full,0.2,24,0.8,0.1,6,100,0.8,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995125
XGBoost,full,0.2,25,0.8,0.1,6,100,1.0,0.99,0.992462311557789,0.9875,0.9899749373433584,0.999565625
XGBoost,full,0.2,26,0.8,0.1,6,300,0.8,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9996109375
XGBoost,full,0.2,27,0.8,0.1,6,300,1.0,0.9925,0.9925,0.9925,0.9925,0.999609375
XGBoost,full,0.2,28,0.8,0.1,6,500,0.8,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9996203124999999
XGBoost,full,0.2,29,0.8,0.1,6,500,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995921875
XGBoost,full,0.2,30,0.8,0.1,8,100,0.8,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9995484375
XGBoost,full,0.2,31,0.8,0.1,8,100,1.0,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995453125
XGBoost,full,0.2,32,0.8,0.1,8,300,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625
XGBoost,full,0.2,33,0.8,0.1,8,300,1.0,0.993125,0.9925093632958801,0.99375,0.9931292941911305,0.999584375
XGBoost,full,0.2,34,0.8,0.1,8,500,0.8,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.999634375
XGBoost,full,0.2,35,0.8,0.1,8,500,1.0,0.99125,0.99125,0.99125,0.99125,0.9995953125
XGBoost,full,0.2,36,1.0,0.05,4,100,0.8,0.986875,0.9874843554443054,0.98625,0.9868667917448405,0.9987546875
XGBoost,full,0.2,37,1.0,0.05,4,100,1.0,0.986875,0.9862671660424469,0.9875,0.9868831980012492,0.99843203125
XGBoost,full,0.2,38,1.0,0.05,4,300,0.8,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995625
XGBoost,full,0.2,39,1.0,0.05,4,300,1.0,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995109375
XGBoost,full,0.2,40,1.0,0.05,4,500,0.8,0.9925,0.9925,0.9925,0.9925,0.999609375
XGBoost,full,0.2,41,1.0,0.05,4,500,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995359374999999
XGBoost,full,0.2,42,1.0,0.05,6,100,0.8,0.9875,0.9887218045112782,0.98625,0.9874843554443054,0.9991937500000001
XGBoost,full,0.2,43,1.0,0.05,6,100,1.0,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99907421875
XGBoost,full,0.2,44,1.0,0.05,6,300,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.99960625
XGBoost,full,0.2,45,1.0,0.05,6,300,1.0,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995578125
XGBoost,full,0.2,46,1.0,0.05,6,500,0.8,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.999625
XGBoost,full,0.2,47,1.0,0.05,6,500,1.0,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995484375
XGBoost,full,0.2,48,1.0,0.05,8,100,0.8,0.988125,0.9899623588456713,0.98625,0.9881026925485284,0.9992078125
XGBoost,full,0.2,49,1.0,0.05,8,100,1.0,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.9993484374999999
XGBoost,full,0.2,50,1.0,0.05,8,300,0.8,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9996218750000001
XGBoost,full,0.2,51,1.0,0.05,8,300,1.0,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995937499999998
XGBoost,full,0.2,52,1.0,0.05,8,500,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9996421875
XGBoost,full,0.2,53,1.0,0.05,8,500,1.0,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.99960625
XGBoost,full,0.2,54,1.0,0.1,4,100,0.8,0.988125,0.9875156054931336,0.98875,0.9881324172392255,0.9994921874999999
XGBoost,full,0.2,55,1.0,0.1,4,100,1.0,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994421875
XGBoost,full,0.2,56,1.0,0.1,4,300,0.8,0.9925,0.9925,0.9925,0.9925,0.9996265625
XGBoost,full,0.2,57,1.0,0.1,4,300,1.0,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995453124999999
XGBoost,full,0.2,58,1.0,0.1,4,500,0.8,0.9925,0.9925,0.9925,0.9925,0.9996328125
XGBoost,full,0.2,59,1.0,0.1,4,500,1.0,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9994796875
XGBoost,full,0.2,60,1.0,0.1,6,100,0.8,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995296874999999
XGBoost,full,0.2,61,1.0,0.1,6,100,1.0,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9994203125
XGBoost,full,0.2,62,1.0,0.1,6,300,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999609375
XGBoost,full,0.2,63,1.0,0.1,6,300,1.0,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9994890625
XGBoost,full,0.2,64,1.0,0.1,6,500,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9996046875
XGBoost,full,0.2,65,1.0,0.1,6,500,1.0,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995234375
XGBoost,full,0.2,66,1.0,0.1,8,100,0.8,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9995703125000002
XGBoost,full,0.2,67,1.0,0.1,8,100,1.0,0.991875,0.9937264742785445,0.99,0.9918597370068879,0.9995546875
XGBoost,full,0.2,68,1.0,0.1,8,300,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625
XGBoost,full,0.2,69,1.0,0.1,8,300,1.0,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9995640625000001
XGBoost,full,0.2,70,1.0,0.1,8,500,0.8,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9996171875
XGBoost,full,0.2,71,1.0,0.1,8,500,1.0,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9996031250000001
XGBoost,full,0.3,0,0.8,0.05,4,100,0.8,0.9870833333333333,0.9891213389121339,0.985,0.9870563674321503,0.9985774305555556
XGBoost,full,0.3,1,0.8,0.05,4,100,1.0,0.9879166666666667,0.9891395154553049,0.9866666666666667,0.9879015435961619,0.9986815972222223
XGBoost,full,0.3,2,0.8,0.05,4,300,0.8,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995722222222221
XGBoost,full,0.3,3,0.8,0.05,4,300,1.0,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9995215277777777
XGBoost,full,0.3,4,0.8,0.05,4,500,0.8,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9996729166666667
XGBoost,full,0.3,5,0.8,0.05,4,500,1.0,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9996076388888888
XGBoost,full,0.3,6,0.8,0.05,6,100,0.8,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9991527777777778
XGBoost,full,0.3,7,0.8,0.05,6,100,1.0,0.9879166666666667,0.9899581589958159,0.9858333333333333,0.9878914405010438,0.9992055555555557
XGBoost,full,0.3,8,0.8,0.05,6,300,0.8,0.9916666666666667,0.9949664429530202,0.9883333333333333,0.9916387959866221,0.9996326388888889
XGBoost,full,0.3,9,0.8,0.05,6,300,1.0,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995680555555555
XGBoost,full,0.3,10,0.8,0.05,6,500,0.8,0.9920833333333333,0.994142259414226,0.99,0.9920668058455114,0.9996652777777777
XGBoost,full,0.3,11,0.8,0.05,6,500,1.0,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.9995645833333333
XGBoost,full,0.3,12,0.8,0.05,8,100,0.8,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.9993381944444445
XGBoost,full,0.3,13,0.8,0.05,8,100,1.0,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9993180555555555
XGBoost,full,0.3,14,0.8,0.05,8,300,0.8,0.99125,0.9941324392288349,0.9883333333333333,0.9912244045131634,0.9996611111111111
XGBoost,full,0.3,15,0.8,0.05,8,300,1.0,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995805555555555
XGBoost,full,0.3,16,0.8,0.05,8,500,0.8,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9996958333333333
XGBoost,full,0.3,17,0.8,0.05,8,500,1.0,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.9995756944444444
XGBoost,full,0.3,18,0.8,0.1,4,100,0.8,0.9879166666666667,0.9907795473595976,0.985,0.987881320518178,0.9994361111111111
XGBoost,full,0.3,19,0.8,0.1,4,100,1.0,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9993496527777779
XGBoost,full,0.3,20,0.8,0.1,4,300,0.8,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9996173611111111
XGBoost,full,0.3,21,0.8,0.1,4,300,1.0,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.999570138888889
XGBoost,full,0.3,22,0.8,0.1,4,500,0.8,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9996465277777777
XGBoost,full,0.3,23,0.8,0.1,4,500,1.0,0.9925,0.993322203672788,0.9916666666666667,0.9924937447873228,0.9995583333333334
XGBoost,full,0.3,24,0.8,0.1,6,100,0.8,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995520833333333
XGBoost,full,0.3,25,0.8,0.1,6,100,1.0,0.9904166666666666,0.9924686192468619,0.9883333333333333,0.9903966597077244,0.99955
XGBoost,full,0.3,26,0.8,0.1,6,300,0.8,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996659722222223
XGBoost,full,0.3,27,0.8,0.1,6,300,1.0,0.9920833333333333,0.9933166248955723,0.9908333333333333,0.9920734251147267,0.9995187499999999
XGBoost,full,0.3,28,0.8,0.1,6,500,0.8,0.9933333333333333,0.9949832775919732,0.9916666666666667,0.993322203672788,0.9996770833333333
XGBoost,full,0.3,29,0.8,0.1,6,500,1.0,0.9925,0.993322203672788,0.9916666666666667,0.9924937447873228,0.999517361111111
XGBoost,full,0.3,30,0.8,0.1,8,100,0.8,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9995854166666666
XGBoost,full,0.3,31,0.8,0.1,8,100,1.0,0.9904166666666666,0.9916457811194653,0.9891666666666666,0.9904046725073008,0.9995611111111111
XGBoost,full,0.3,32,0.8,0.1,8,300,0.8,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9996638888888888
XGBoost,full,0.3,33,0.8,0.1,8,300,1.0,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995604166666666
XGBoost,full,0.3,34,0.8,0.1,8,500,0.8,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996541666666666
XGBoost,full,0.3,35,0.8,0.1,8,500,1.0,0.9916666666666667,0.9924874791318865,0.9908333333333333,0.9916597164303587,0.9995597222222222
XGBoost,full,0.3,36,1.0,0.05,4,100,0.8,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9985559027777778
XGBoost,full,0.3,37,1.0,0.05,4,100,1.0,0.9875,0.9891304347826086,0.9858333333333333,0.9874791318864775,0.9983201388888889
XGBoost,full,0.3,38,1.0,0.05,4,300,0.8,0.9895833333333334,0.9924559932942163,0.9866666666666667,0.9895528625156708,0.999551388888889
XGBoost,full,0.3,39,1.0,0.05,4,300,1.0,0.9891666666666666,0.9916247906197655,0.9866666666666667,0.9891395154553049,0.9994826388888889
XGBoost,full,0.3,40,1.0,0.05,4,500,0.8,0.9904166666666666,0.9932942162615256,0.9875,0.9903886335144171,0.9996347222222222
XGBoost,full,0.3,41,1.0,0.05,4,500,1.0,0.99,0.9932885906040269,0.9866666666666667,0.9899665551839465,0.9995750000000001
XGBoost,full,0.3,42,1.0,0.05,6,100,0.8,0.98875,0.991617770326907,0.9858333333333333,0.9887170915169243,0.9989895833333333
XGBoost,full,0.3,43,1.0,0.05,6,100,1.0,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.998967013888889
XGBoost,full,0.3,44,1.0,0.05,6,300,0.8,0.99125,0.9949622166246851,0.9875,0.9912170639899623,0.9996180555555557
XGBoost,full,0.3,45,1.0,0.05,6,300,1.0,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9995340277777779
XGBoost,full,0.3,46,1.0,0.05,6,500,0.8,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9996430555555557
XGBoost,full,0.3,47,1.0,0.05,6,500,1.0,0.9925,0.9941471571906354,0.9908333333333333,0.9924874791318865,0.9995326388888889
XGBoost,full,0.3,48,1.0,0.05,8,100,0.8,0.9891666666666666,0.9924496644295302,0.9858333333333333,0.9891304347826086,0.9991743055555555
XGBoost,full,0.3,49,1.0,0.05,8,100,1.0,0.9883333333333333,0.9916107382550335,0.985,0.9882943143812709,0.9990885416666667
XGBoost,full,0.3,50,1.0,0.05,8,300,0.8,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996472222222222
XGBoost,full,0.3,51,1.0,0.05,8,300,1.0,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995326388888888
XGBoost,full,0.3,52,1.0,0.05,8,500,0.8,0.99125,0.9941324392288349,0.9883333333333333,0.9912244045131634,0.9996493055555555
XGBoost,full,0.3,53,1.0,0.05,8,500,1.0,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995638888888889
XGBoost,full,0.3,54,1.0,0.1,4,100,0.8,0.9883333333333333,0.990787269681742,0.9858333333333333,0.9883040935672515,0.9994111111111111
XGBoost,full,0.3,55,1.0,0.1,4,100,1.0,0.98875,0.9907949790794979,0.9866666666666667,0.9887265135699373,0.9993930555555556
XGBoost,full,0.3,56,1.0,0.1,4,300,0.8,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9996520833333333
XGBoost,full,0.3,57,1.0,0.1,4,300,1.0,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9996215277777778
XGBoost,full,0.3,58,1.0,0.1,4,500,0.8,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9996597222222222
XGBoost,full,0.3,59,1.0,0.1,4,500,1.0,0.9916666666666667,0.9933110367892977,0.99,0.991652754590985,0.9996298611111112
XGBoost,full,0.3,60,1.0,0.1,6,100,0.8,0.9904166666666666,0.9941225860621327,0.9866666666666667,0.9903805938937683,0.9994875000000002
XGBoost,full,0.3,61,1.0,0.1,6,100,1.0,0.9895833333333334,0.9941126997476871,0.985,0.9895353704478862,0.9994902777777779
XGBoost,full,0.3,62,1.0,0.1,6,300,0.8,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9995631944444444
XGBoost,full,0.3,63,1.0,0.1,6,300,1.0,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.9995652777777777
XGBoost,full,0.3,64,1.0,0.1,6,500,0.8,0.9929166666666667,0.9941520467836257,0.9916666666666667,0.9929078014184397,0.9995694444444445
XGBoost,full,0.3,65,1.0,0.1,6,500,1.0,0.9933333333333333,0.9941569282136895,0.9925,0.9933277731442869,0.99955625
XGBoost,full,0.3,66,1.0,0.1,8,100,0.8,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9995388888888889
XGBoost,full,0.3,67,1.0,0.1,8,100,1.0,0.9895833333333334,0.9932829554995802,0.9858333333333333,0.9895441237975743,0.9994763888888889
XGBoost,full,0.3,68,1.0,0.1,8,300,0.8,0.9908333333333333,0.9932998324958124,0.9883333333333333,0.9908103592314118,0.9996298611111111
XGBoost,full,0.3,69,1.0,0.1,8,300,1.0,0.9916666666666667,0.9941373534338358,0.9891666666666666,0.9916457811194653,0.9995277777777778
XGBoost,full,0.3,70,1.0,0.1,8,500,0.8,0.9920833333333333,0.9933166248955723,0.9908333333333333,0.9920734251147267,0.9996243055555556
XGBoost,full,0.3,71,1.0,0.1,8,500,1.0,0.99125,0.9933054393305439,0.9891666666666666,0.9912317327766179,0.9995375000000001
